source_center,destination_center,trip_count,median_factor,mean_factor,p75_factor,p90_factor,sla_breach_rate,median_actual_time,median_osrm_time,median_distance,route_types
IND125001AAA,IND335501AAA,1,2.1363636363636362,2.1784506969003536,3.0559210526315788,3.156578947368421,1.0,54.5,25.0,26.987949999999998,['FTL']
IND125001AAA,IND335513AAA,7,1.7272727272727273,1.7625617554280815,1.9411764705882355,2.421052631578948,0.9411764705882353,38.0,22.0,24.5505,['FTL']
IND125001AAA,IND335523AAB,4,1.7638888888888888,2.0331341794759927,2.6669103313840155,3.179638009049774,0.9,56.5,31.5,38.4119,['FTL']
IND125001AAA,IND335524AAA,5,1.601010101010101,1.9298392411190664,2.2847222222222223,3.6,0.8,45.5,27.0,29.252200000000002,['FTL']
IND125005AAA,IND000000ACB,5,1.5238095238095235,1.8277495416381686,1.8238461538461541,3.0400000000000023,0.8,33.0,24.0,23.8908,['FTL']
IND125005AAA,IND125047AAB,3,2.02,2.0262962962962963,2.3,2.32,1.0,37.0,17.5,21.0157,['FTL']
IND125005AAA,IND335513AAA,3,1.6,1.7771457849170336,1.8333333333333333,2.526315789473684,0.9523809523809523,37.0,22.0,24.2755,['FTL']
IND125005AAA,IND335523AAB,1,2.0,1.9180176909152191,2.0392156862745097,2.7541478129713424,0.8,62.0,38.0,43.3604,['FTL']
IND125005AAA,IND335524AAA,2,1.5855978260869565,1.695454910851078,1.8327380952380956,2.7114285714285717,0.75,43.5,27.5,28.817999999999998,['FTL']
IND125033AAA,IND125001AAA,3,2.0,1.9948400412796696,2.1764705882352944,2.2823529411764705,1.0,34.0,17.0,21.2745,['FTL']
IND125033AAA,IND125005AAA,2,2.0620915032679736,2.0620915032679736,2.1486928104575163,2.200653594771242,1.0,36.0,17.5,21.5574,['FTL']
IND125047AAB,IND125050AAA,1,2.7222222222222223,2.7222222222222223,2.861111111111111,2.9444444444444446,1.0,47.5,17.5,22.34885,['FTL']
IND125047AAB,IND125051AAA,10,1.7648648648648648,2.0216324597509003,2.591733870967742,2.76875,1.0,36.0,23.5,24.850450000000002,['FTL']
IND125050AAA,IND125051AAA,2,1.6363636363636365,1.7518037518037517,1.8181818181818183,1.9272727272727272,1.0,34.0,21.0,22.7205,['FTL']
IND125051AAA,IND125111AAA,4,1.0489583333333334,1.0351897204806688,1.0758620689655174,1.0924137931034483,0.0,32.0,31.0,21.792,['FTL']
IND125104AAA,IND125005AAA,1,2.111111111111111,2.1839181286549705,2.331578947368421,2.745263157894737,1.0,38.0,19.0,24.7382,['FTL']
IND125111AAA,IND125121AAA,2,2.1527777777777777,2.4511141636141636,3.012820512820513,3.8358974358974365,0.75,42.5,22.0,21.3115,['FTL']
IND125121AAA,IND125001AAA,3,2.0238095238095237,2.830682602421733,4.058982683982684,4.753952569169961,1.0,29.5,14.0,18.21735,['FTL']
IND126102AAA,IND126116AAA,5,2.267857142857143,2.2762079831932773,2.484375,2.507142857142857,1.0,25.0,11.5,16.4116,['FTL']
IND126102AAA,IND131301AAA,2,2.0915032679738563,2.1898488562091503,2.3924632352941178,2.5694852941176474,1.0,36.5,17.5,23.474449999999997,['FTL']
IND126112AAA,IND131028AAB,16,1.8888888888888888,2.458351466760997,2.3416666666666663,3.456666666666667,0.9375,31.0,16.0,22.604599999999998,['FTL']
IND126116AAA,IND131301AAA,5,2.55,2.8525240798073614,3.2194444444444446,3.905263157894737,1.0,44.0,17.5,24.04315,['FTL']
IND127021AAA,IND127201AAA,8,2.0,2.374107219642243,2.3499999999999996,3.9857142857142858,1.0,29.5,16.5,24.09865,['FTL']
IND127201AAA,IND124141AAA,3,1.8928571428571428,2.0418950913698812,2.470833333333333,2.8779411764705882,1.0,42.0,16.0,23.941,['FTL']
IND131021AAA,IND131028AAA,58,1.5773809523809523,2.063273271867022,2.0,4.0,0.7604166666666666,10.5,7.0,10.0506,['Carting']
IND131028AAB,IND000000ACB,86,0.9230769230769232,1.4688502992929864,1.6666666666666667,2.8621118012422357,0.3579920739762219,17.0,19.0,14.9376,['Carting']
IND131028AAB,IND110037AAM,7,2.2222222222222223,2.3356898876700365,2.9244505494505493,3.369251336898396,0.8928571428571429,31.5,14.0,12.09795,['Carting']
IND131028AAB,IND124001AAB,4,1.673160173160173,1.7371142846686325,1.9166666666666665,2.225,1.0,34.0,21.5,23.440150000000003,['FTL']
IND131028AAB,IND124507AAA,10,1.8819444444444444,1.9633765984395186,2.0885416666666665,2.6714285714285713,1.0,41.5,25.0,22.972749999999998,['FTL']
IND131028AAB,IND132103AAA,2,2.0161290322580645,4.0753748698121015,4.743358633776092,8.623529411764705,1.0,46.5,17.5,23.74925,['FTL']
IND131028AAB,IND136118AAA,17,1.8348214285714284,2.1601262078269907,2.352678571428571,2.8975,0.9901960784313726,31.0,16.0,22.7978,['FTL']
IND131028AAB,IND160002AAC,30,1.58359133126935,1.7141455570878272,1.7679738562091503,2.150384615384615,0.9416666666666667,27.0,17.0,23.54605,['FTL']
IND131028AAB,IND201204AAA,9,1.7142857142857142,1.8315386654820205,2.1794871794871797,2.4092307692307693,0.7777777777777778,28.0,17.0,24.852,['FTL']
IND131028AAB,IND244001AAA,19,1.5789473684210529,1.9404876944593736,2.0,2.3655844155844163,0.6513157894736842,32.0,21.0,27.058999999999997,['FTL']
IND131028AAB,IND244235AAA,21,1.3764705882352941,1.71076403932957,1.9090909090909087,3.178571428571429,0.5396825396825397,33.0,25.0,32.6415,['FTL']
IND131028AAB,IND247667AAA,5,1.6666666666666665,1.8436420605554855,2.109189723320158,2.556111111111111,0.9333333333333333,41.0,25.0,24.22325,['FTL']
IND131028AAB,IND247667AAB,15,1.75,1.8651542853988934,2.1006864988558354,2.5590909090909095,0.9888888888888889,42.0,25.0,24.1976,['FTL']
IND131028AAB,IND248001AAA,2,1.6214285714285714,1.6358073701639788,1.861888111888112,2.288148148148148,0.875,45.0,27.0,25.6818,['FTL']
IND131028AAB,IND248001AAD,1,1.8229665071770333,1.6907518018044332,1.9914529914529915,2.1074175824175825,0.875,48.0,26.5,25.631500000000003,['FTL']
IND131028AAB,IND249407AAA,1,2.15978835978836,1.9991515974697178,2.3075630252100843,2.8488843813387423,0.8333333333333334,49.0,28.0,25.0176,['FTL']
IND131028AAB,IND250002AAA,1,1.6071428571428572,1.7582122178896373,1.8680875576036866,2.0246543778801844,1.0,45.0,28.0,32.3489,['FTL']
IND131028AAB,IND250002AAC,1,5.625,5.625,5.625,5.625,1.0,405.0,72.0,89.7878,['FTL']
IND131028AAB,IND250609AAA,1,2.9545454545454546,2.9545454545454546,2.9545454545454546,2.9545454545454546,1.0,65.0,22.0,24.9115,['FTL']
IND131028AAB,IND250611AAA,3,3.0064102564102564,2.9216783216783218,3.4903846153846154,4.069230769230769,1.0,55.5,18.0,20.42175,['FTL']
IND131028AAB,IND251001AAA,10,1.6956521739130437,1.752517230619033,1.9259259259259256,2.1666666666666665,0.9512195121951219,43.0,25.0,24.4455,['FTL']
IND131028AAE,IND124507AAA,1,1.793103448275862,1.793103448275862,1.896551724137931,1.9586206896551723,1.0,39.0,22.5,21.39555,['FTL']
IND131301AAA,IND131028AAB,2,3.219298245614035,3.8053706570347434,4.083333333333333,6.266666666666666,1.0,39.5,16.5,23.71465,['FTL']
IND132001AAA,IND131028AAB,2,1.7861111111111112,2.2833648664144017,1.8742647058823527,3.730650154798761,0.8333333333333334,31.5,17.5,23.1338,['FTL']
IND132001AAA,IND132103AAA,1,3.2964285714285717,3.2964285714285717,3.7196428571428575,3.9735714285714288,1.0,53.5,17.0,19.0426,['FTL']
IND132001AAA,IND132103AAB,3,3.0526315789473686,5.265923141186299,7.571428571428571,9.98857142857143,1.0,58.0,19.0,26.6083,['FTL']
IND132103AAA,IND131028AAB,3,1.75,3.640361168622038,4.652173913043479,7.360000000000001,1.0,35.0,15.0,21.9541,['FTL']
IND132103AAA,IND132001AAA,5,1.6266233766233769,1.6675639915639917,1.8634615384615385,2.2199999999999998,0.7,30.5,20.0,22.62155,['FTL']
IND132103AAB,IND131028AAB,6,1.8697478991596634,3.57649559717946,1.986842105263158,11.6,1.0,32.0,15.0,22.0569,['FTL']
IND132103AAB,IND132001AAA,2,1.5142857142857142,1.3890873015873015,1.6444444444444444,1.7244444444444444,0.75,23.0,20.0,24.68085,['FTL']
IND133004AAA,IND135001AAA,6,1.466403162055336,1.6139647262644976,2.025,2.15,0.7222222222222222,33.0,20.0,22.52365,['FTL']
IND134102AAA,IND174103AAA,16,2.75,2.9194395065718597,3.4159663865546217,3.6523809523809527,1.0,38.5,14.0,19.85415,['FTL']
IND134109AAA,IND160002AAC,15,1.5272727272727273,3.980973100973101,5.2857142857142865,11.6,0.6666666666666666,14.0,9.0,9.69525,['Carting']
IND134203AAA,IND140501AAA,14,1.75,1.6202186619597332,2.0,2.188311688311688,0.6785714285714286,16.0,8.5,11.4255,['Carting']
IND134203AAA,IND160002AAC,1,2.0,1.9345294874706638,2.333333333333333,2.4156862745098038,1.0,14.0,7.0,9.9143,['Carting']
IND135001AAA,IND173025AAA,12,2.1923076923076925,2.334094187723952,2.4444444444444446,2.7555555555555555,1.0,50.0,19.0,25.247400000000003,['FTL']
IND136027AAA,IND132039AAA,21,1.8571428571428568,2.164196219074268,2.083333333333333,2.636363636363636,1.0,32.0,21.0,23.0555,['FTL']
IND136118AAA,IND136128AAA,22,1.380952380952381,1.4230667060212516,1.5,1.7600000000000005,0.8409090909090909,19.5,14.0,14.44865,['FTL']
IND136128AAA,IND136027AAA,22,2.0588235294117645,2.616345569235446,2.583333333333333,4.0,1.0,31.0,16.0,23.7653,['FTL']
IND140001AAA,IND140118AAA,19,1.707142857142857,1.6659369858198596,1.8361244019138754,1.965,0.9473684210526315,30.0,18.5,23.38935,['FTL']
IND140118AAA,IND160002AAC,17,1.5416666666666667,1.9409545597122906,2.333333333333333,2.96923076923077,0.8470588235294118,36.0,24.0,23.2718,['FTL']
IND140301AAA,IND140001AAA,21,1.7272727272727273,1.9485176659089705,2.133399209486166,3.0,0.7948717948717948,32.0,22.0,24.2784,['FTL']
IND140301AAA,IND140901AAA,19,1.9230769230769231,3.4838827838827835,4.0,8.0,1.0,23.0,13.0,14.2756,['Carting']
IND140401AAA,IND000000ACA,3,1.6171171171171173,2.337362134862135,2.727272727272727,4.070909090909091,0.75,28.5,16.0,23.226599999999998,['FTL']
IND140401AAA,IND142401AAA,3,1.5479166666666666,1.5784722222222223,1.703125,1.75,1.0,24.0,16.0,22.2345,['FTL']
IND140401AAA,IND147301AAA,1,1.595238095238095,1.595238095238095,1.7261904761904758,1.8047619047619043,1.0,16.5,11.0,16.41695,['FTL']
IND140406AAA,IND140401AAA,7,1.2916666666666665,2.292247241168662,3.25,5.233333333333333,0.5,23.5,15.0,13.877350000000002,['FTL']
IND140501AAA,IND160002AAC,14,1.0,1.1209882322494216,1.241687979539642,1.695652173913044,0.2857142857142857,19.0,20.0,14.4408,['Carting']
IND140901AAA,IND160002AAC,20,1.4272727272727272,1.5442754690570037,1.8680851063829786,2.4653846153846155,0.5595238095238095,13.0,11.0,9.484,['Carting']
IND140901AAA,IND160055AAA,20,1.9090909090909087,1.9910099955348823,2.0,2.779185520361993,0.9743589743589743,15.0,11.0,10.6532,['Carting']
IND141003AAB,IND000000ACA,7,1.818181818181818,1.8885543028400171,2.3376623376623376,2.8337662337662337,0.7142857142857143,20.0,11.0,15.2594,['Carting']
IND141003AAB,IND141109AAA,1,0.8720588235294118,0.8720588235294118,0.9110294117647059,0.9344117647058823,0.0,23.0,27.0,17.9376,['FTL']
IND141003AAB,IND142026AAA,21,1.626984126984127,1.6617624827708861,1.7333333333333334,2.05625,1.0,25.5,15.5,20.76075,['FTL']
IND141010AAA,IND000000ACA,1,1.818181818181818,1.818181818181818,1.818181818181818,1.818181818181818,1.0,20.0,11.0,15.531,['Carting']
IND141109AAA,IND000000ACA,18,0.9703703703703702,1.0893269403765071,1.2055555555555555,1.5813492063492065,0.25,42.5,35.0,25.5267,['FTL']
IND141115AAA,IND000000ACA,14,1.4543650793650793,2.1105669257218738,1.8599999999999999,2.433333333333333,0.7777777777777778,40.5,29.0,28.5407,['FTL']
IND142001AAB,IND151001AAA,1,1.5416666666666667,1.481468253968254,1.6706349206349207,1.6777777777777778,0.75,31.5,24.5,23.754,['FTL']
IND142001AAB,IND152026AAA,29,1.631578947368421,1.7988935093488194,1.8585526315789473,2.0631578947368427,0.9391304347826087,27.0,17.0,23.444,['FTL']
IND142026AAA,IND000000ACA,1,2.8541666666666665,2.8541666666666665,3.239583333333333,3.470833333333333,1.0,54.0,20.0,26.775750000000002,['FTL']
IND142026AAA,IND141109AAA,18,1.436904761904762,1.4349322380024134,1.4964285714285714,1.6,1.0,51.0,35.0,23.547849999999997,['FTL']
IND142401AAA,IND000000ACA,6,1.8125,1.572051967640203,2.0,2.333333333333333,0.8181818181818182,28.0,17.0,24.1631,['FTL']
IND143001AAA,IND144001AAB,19,2.0729166666666665,2.3062707997468466,2.6266447368421053,2.904166666666667,1.0,32.0,16.0,23.164450000000002,['FTL']
IND144001AAA,IND144040AAA,16,1.7777777777777777,2.217375700280112,2.0,2.5,1.0,28.0,16.0,22.4196,['FTL']
IND144001AAB,IND000000ACA,23,2.071428571428572,2.3901009574172036,2.642857142857143,3.598529411764707,1.0,39.0,17.0,24.730400000000003,['FTL']
IND144001AAB,IND143001AAA,17,1.5,1.463416711830356,1.6062500000000002,1.6994318181818184,0.7794117647058824,25.0,16.0,23.1913,['FTL']
IND144001AAB,IND144401AAB,14,2.0,2.9714484233715,3.0,7.380952380952381,0.6923076923076923,14.0,6.5,9.666699999999999,['Carting']
IND144001AAB,IND144601AAA,3,3.53125,3.4878472222222223,3.765625,3.90625,1.0,53.0,16.0,19.320349999999998,['FTL']
IND144001AAB,IND160002AAC,1,3.375,4.2730331262939965,5.001449275362319,8.320000000000002,1.0,54.0,16.0,23.3773,['FTL']
IND144001AAC,IND000000ACA,12,1.8619047619047617,2.027695982441826,2.0,2.276470588235295,1.0,32.0,17.0,24.007649999999998,"['FTL', 'Carting']"
IND144001AAC,IND160002AAC,15,2.0,2.4707481723437414,2.333333333333333,3.833333333333335,0.8661417322834646,13.0,6.0,9.68685,['Carting']
IND144040AAA,IND144001AAB,10,2.025,2.2010001608298824,2.239035087719298,2.4382352941176473,0.9285714285714286,37.5,18.0,25.186700000000002,['FTL']
IND144401AAB,IND144001AAB,17,2.0,2.4008577629267287,2.571428571428572,4.391666666666667,0.896551724137931,15.0,7.0,10.7483,['Carting']
IND144514AAA,IND000000ACA,1,1.7644230769230769,1.7644230769230769,1.9591346153846154,2.0759615384615384,1.0,50.0,29.0,27.66075,['FTL']
IND144514AAA,IND141115AAA,5,1.75,2.2844642130356414,2.4285714285714284,3.8000000000000007,1.0,37.0,27.0,24.8077,['FTL']
IND144527AAA,IND141115AAA,4,1.9230769230769231,2.1532560032560033,2.225,3.1199999999999997,1.0,32.0,18.0,17.7132,['FTL']
IND144601AAA,IND144001AAA,2,2.0018382352941178,2.0018382352941178,2.032169117647059,2.0503676470588235,1.0,33.0,16.5,21.46695,['FTL']
IND144601AAA,IND144040AAA,1,1.4298245614035088,1.4298245614035088,1.631578947368421,1.7526315789473683,0.5,25.0,22.0,26.2706,['FTL']
IND145001AAA,IND176201AAA,7,1.7916666666666667,1.9461193568336426,2.392857142857143,2.625974025974026,1.0,43.0,22.0,17.6282,['FTL']
IND145001AAA,IND176303AAA,1,1.102184376156979,1.102184376156979,1.1127360236949277,1.119067012217697,0.0,61.0,55.0,40.995400000000004,['FTL']
IND147001AAB,IND147201AAA,6,1.2774725274725274,1.3516585266585268,1.359615384615385,1.9400000000000002,0.5833333333333334,16.5,14.0,13.80695,['FTL']
IND147001AAB,IND160002AAC,7,2.05,1.9666513618403292,2.5766178266178263,3.0241758241758245,0.7142857142857143,52.0,68.5,43.791,['FTL']
IND147001AAD,IND147201AAA,1,1.7115384615384617,1.7115384615384617,1.8557692307692308,1.9423076923076923,1.0,20.5,14.0,13.47335,['FTL']
IND147001AAD,IND148023AAA,1,1.3333333333333333,1.3034188034188035,1.3397435897435899,1.343589743589744,1.0,32.0,26.0,24.6814,['FTL']
IND147001AAD,IND160002AAC,5,2.1869565217391305,3.4915485570680858,3.1300764452938368,8.299999999999999,0.8,53.5,23.0,33.35665,['FTL']
IND147101AAA,IND147105AAA,9,1.4047619047619047,1.52245670995671,1.4659090909090908,2.0,1.0,26.5,21.0,23.0975,['FTL']
IND147101AAA,IND160002AAC,1,1.8695652173913044,4.96207729468599,6.734782608695652,9.653913043478262,1.0,43.0,22.0,29.5529,['FTL']
IND147105AAA,IND147101AAA,1,1.8257575757575755,1.8257575757575755,2.079545454545454,2.2318181818181815,1.0,18.0,12.5,14.0546,['FTL']
IND147105AAA,IND160002AAC,7,1.8361204013377928,4.154163409054713,4.579545454545454,11.6,1.0,39.0,23.0,27.898600000000002,['FTL']
IND147201AAA,IND148023AAA,7,1.1428571428571428,1.3090891017814092,1.16,1.3166666666666667,0.23076923076923078,25.0,24.0,22.8148,['FTL']
IND147301AAA,IND000000ACA,1,1.4821428571428572,1.4821428571428572,1.6160714285714286,1.6964285714285714,1.0,22.5,15.0,18.4938,['FTL']
IND147301AAA,IND140401AAA,1,1.4702380952380953,1.4702380952380953,1.6101190476190477,1.694047619047619,0.5,19.5,14.5,19.54305,['FTL']
IND148023AAA,IND148001AAA,2,1.3095238095238095,1.2996482683982684,1.3636363636363635,1.4181818181818182,0.75,18.5,14.5,16.597550000000002,['FTL']
IND148023AAA,IND148024AAB,1,2.0,2.0,2.0,2.0,1.0,36.0,18.0,19.4578,['FTL']
IND148028AAA,IND147001AAB,10,1.6282894736842106,1.8883829057938966,2.421875,2.5611111111111113,0.9666666666666667,30.0,17.5,23.21445,['FTL']
IND148028AAA,IND147001AAD,2,1.7222222222222223,1.8242215014660834,2.1511437908496736,2.5399159663865545,0.8333333333333334,31.0,17.5,23.021,['FTL']
IND148101AAA,IND148102AAA,5,1.181818181818182,1.1454545454545455,1.3636363636363635,1.3636363636363635,0.4,26.0,22.0,23.934,['FTL']
IND148102AAA,IND151001AAA,1,2.3076923076923075,2.078754578754579,2.6538461538461537,2.8615384615384616,0.6666666666666666,39.0,26.0,27.1968,['FTL']
IND151001AAA,IND148101AAA,8,1.0805626598465472,1.2114440419569812,1.3841911764705883,1.5972727272727274,0.3333333333333333,22.0,21.0,23.3707,['FTL']
IND151001AAA,IND151103AAA,5,1.5,1.6310726310726311,1.8333333333333333,2.533333333333333,0.7777777777777778,20.0,21.0,22.7279,['FTL']
IND151001AAA,IND151302AAA,17,0.717948717948718,1.4653805619252775,1.5833333333333335,2.0,0.37037037037037035,25.0,40.0,53.9235,['FTL']
IND151001AAA,IND160002AAC,21,1.4,1.5270359558928348,1.608695652173913,2.055555555555556,0.7329192546583851,28.0,21.0,24.538,['FTL']
IND151103AAA,IND151001AAA,2,11.6,11.6,11.6,11.6,1.0,416.0,26.5,28.80985,['FTL']
IND151302AAA,IND151505AAA,16,0.7533613445378151,0.9953696677135077,1.2083333333333335,1.3933333333333333,0.25,21.5,35.0,24.17245,['FTL']
IND151505AAA,IND151506AAA,5,1.7692307692307692,1.6470773160428334,2.0,2.1555555555555554,0.6,46.0,27.0,33.994699999999995,['FTL']
IND151506AAA,IND151001AAA,18,1.0142857142857142,1.2903036693180272,1.2604166666666667,1.8404682274247506,0.3333333333333333,33.0,34.5,24.820999999999998,['FTL']
IND152024AAA,IND152123AAA,2,1.4444444444444444,1.9698412698412697,2.1166666666666667,3.126666666666667,0.75,26.5,15.5,16.68785,['FTL']
IND152026AAA,IND000000ACA,19,1.9166666666666667,3.2340708631951807,2.25,10.795,0.9924812030075187,34.0,20.0,22.9225,['FTL']
IND152026AAA,IND151001AAA,11,1.0,1.068633117335563,1.0865384615384615,1.3933333333333333,0.15625,21.5,24.0,22.5816,['FTL']
IND152026AAA,IND152024AAA,2,2.2,2.2875,2.7,2.88,1.0,21.0,10.0,15.3397,['FTL']
IND152026AAA,IND152101AAA,1,0.9210526315789473,0.9210526315789473,0.9605263157894737,0.9842105263157894,0.0,19.5,22.5,18.989,['FTL']
IND152026AAA,IND152107AAA,1,2.0588235294117645,2.0588235294117645,2.0882352941176467,2.105882352941176,1.0,22.0,10.5,15.0335,['FTL']
IND152026AAA,IND152116AAA,2,1.7173913043478262,1.6453804347826086,1.9673913043478262,2.0,0.8333333333333334,19.5,16.0,22.8052,['FTL']
IND152026AAA,IND160002AAC,1,2.095833333333333,3.3596536416799574,2.302631578947368,7.243999999999998,1.0,36.5,18.5,25.54225,['FTL']
IND152101AAA,IND152026AAA,2,1.0694444444444444,1.2908033033033033,1.5185810810810811,2.002027027027027,0.5,26.5,23.0,17.34375,['FTL']
IND152107AAA,IND152026AAA,1,1.6636029411764706,1.6636029411764706,2.1130514705882355,2.382720588235294,0.5,47.5,24.5,20.563,['FTL']
IND152116AAA,IND152026AAA,1,1.2563025210084033,1.2563025210084033,1.4138655462184873,1.5084033613445378,0.5,49.0,38.0,38.91845,['FTL']
IND152116AAA,IND152107AAA,1,1.2666666666666666,1.2666666666666666,1.2666666666666666,1.2666666666666666,1.0,19.0,15.0,22.495,['FTL']
IND152123AAA,IND152026AAA,1,1.6666666666666667,1.6636636636636635,1.9414414414414414,2.106306306306306,0.6666666666666666,41.0,37.0,24.8173,['FTL']
IND160002AAC,IND000000ACA,28,1.8666666666666667,1.665059455733683,2.046875,2.215,0.7627118644067796,30.0,15.0,22.57025,['FTL']
IND160002AAC,IND000000ACB,66,1.76,2.043390984739808,2.210597826086956,2.75,0.9650837988826816,36.0,19.0,25.122950000000003,['FTL']
IND160002AAC,IND110037AAM,9,1.836021505376344,1.906646568749117,2.1039473684210526,2.533333333333333,0.9,31.0,16.0,22.73735,['FTL']
IND160002AAC,IND131028AAB,12,1.7333333333333334,1.8805165960755648,2.0,2.4087301587301586,0.96875,28.0,16.0,22.75345,['FTL']
IND160002AAC,IND134203AAA,1,1.4285714285714286,1.3805555555555555,1.5714285714285714,1.6952380952380952,0.6,16.0,10.0,11.613,['Carting']
IND160002AAC,IND135001AAA,1,1.7391304347826086,1.8896516653953725,2.0011441647597255,2.1583524027459955,1.0,40.0,19.0,23.4564,['FTL']
IND160002AAC,IND140301AAA,21,1.3888888888888888,1.55929600582587,1.7116402116402116,2.2071428571428573,0.5714285714285714,37.5,23.5,19.47015,['FTL']
IND160002AAC,IND140603AAA,29,1.2,1.4367969195555403,2.0,2.333333333333333,0.4470588235294118,12.0,10.0,9.8721,['Carting']
IND160002AAC,IND140901AAA,21,1.1538461538461535,1.5075382553953982,1.4615384615384617,2.046153846153847,0.49523809523809526,13.0,12.0,10.623,['Carting']
